Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
24.60000038,21.4016131,38.83376882,25.95928802,46.20601833,0.8128011838,27.19702293,6.499420643,298.0341492,0,81.22322083,85.97730255,9.999999747e-05,65891.14062,14.14797401,0.6081573516
24.79999924,0,28.84176759,25.98987857,42.21876982,0.741316577,0,6.501567841,298.0089111,0,81.97599792,88.31426239,9.999999747e-05,65915.52344,13.69705582,1.150908559
25,7.889613743,37.21366799,25.92031945,46.72818096,0.7573078994,17.15493715,6.502653599,298.0196228,0,81.85985565,80.86534119,9.999999747e-05,65944.10938,13.70252323,0.7500385761
25.20000076,9.665627759,33.91578511,25.65558159,46.52721483,0.7552747454,7.479660703,6.503464222,298.012207,0,81.32175446,85.09035492,9.999999747e-05,65969.30469,13.76428699,0.9810326582
25.39999962,10.56631557,46.29145369,26.37998296,49.53571707,0.8315593244,34.130247,6.501582623,298.0492249,0,80.45689392,83.1858139,9.999999747e-05,66003.125,14.12119389,0.2753668771
25.60000038,44.36566216,38.2415252,26.67401453,47.60637323,0.7894534854,18.77284647,6.503066063,298.0576782,0,80.35261536,96.46840668,9.999999747e-05,66024.71875,13.88412857,0.6018059227
25.79999924,0,29.11121429,26.5689263,44.02396788,0.7452020842,0,6.507487297,298.0397644,0,79.6353302,100.9498978,9.999999747e-05,66048.91406,13.66217804,1.190152624
26,14.02786343,41.98903727,28.01221754,47.76384843,0.8057731589,28.60293335,6.504874229,298.0585022,0,77.1505661,96.87578583,9.999999747e-05,66079.29688,13.85185909,0.3853905296
26.20000076,17.31756754,43.97499295,26.53281381,45.38941188,0.8351297841,19.4896255,6.499063015,298.052124,0,75.74350739,104.9620285,9.999999747e-05,66106.96875,14.06878757,0.4268086943
26.39999962,0,27.59858991,27.60050068,41.84445766,0.7380036577,0,6.498726368,298.0134888,0,76.64894867,104.8126907,9.999999747e-05,66130.16406,13.52070522,1.259251133
26.60000038,1.051029842,41.13139367,27.90108023,45.03008894,0.7958068957,0,6.496284962,298.0319214,0,77.66091156,93.48857117,9.999999747e-05,66157.07031,13.68561745,0.5207745901
26.79999924,0,26.36409161,26.42847028,42.4959541,0.7296040199,0,6.499705315,297.9942627,0,79.67383575,100.6481247,9.999999747e-05,66180.3125,13.52913666,1.403680981
27,26.92433786,30.71324695,26.9868556,44.63328652,0.7518435729,10.19225173,6.501000881,297.979187,0,80.29258728,88.71393585,9.999999747e-05,66201.53125,13.61955738,1.283614861
27.20000076,18.66000946,35.40098322,25.87083191,47.03921725,0.7588430324,28.02144607,6.500387192,297.9728699,0,80.41898346,83.58218384,9.999999747e-05,66229.17969,13.66755772,1.166201036
27.39999962,13.23600382,40.18236144,27.75550845,48.10665843,0.77788325,17.81354608,6.498217106,297.9957275,0,80.79030609,80.72784424,9.999999747e-05,66257.57812,13.61136913,0.6863529888
27.60000038,0,29.97495157,24.98348348,43.69479362,0.7266652964,0,6.501622677,297.9735107,0,82.02853394,87.64814758,9.999999747e-05,66282.04688,13.46908474,1.449254519
