Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
15.60000038,244.4826,76.77229205,25.93344382,60.83231863,0.9078264197,157.4608306,6.344892979,299.8418579,0,225,177.0437164,624.3278809,65011.14453,16.12258911,0.06511139981
15.80000019,240.6188763,76.98251772,25.98019114,60.81877055,0.9082521579,157.6747732,6.38187027,299.0292664,0,225,922.449646,62.43278885,65060.17188,16.12456894,0.06808255658
16,255.1201809,77.03375328,25.93554943,60.83937439,0.9053226463,154.5329824,6.415338516,298.3692017,0,225,694.7446899,6.24327898,65105.75781,16.10234833,0.0852396315
16.20000076,241.4571636,76.94056187,25.92192407,60.76269029,0.9072111493,157.3367713,6.445236206,297.9912415,0,225,511.7145081,0.624327898,65154.91016,16.11813164,0.08788697311
16.39999962,232.3560498,76.86392106,25.92616787,60.70431096,0.9085700818,158.7019813,6.471452236,297.8041077,0,225,400.1119995,0.06243279204,65206.38281,16.12652206,0.08134139279
16.60000038,230.1600513,76.77345098,25.931016,60.69178451,0.9087403326,158.6961782,6.494271755,299.3088989,0,225,120.0335922,400.9397888,65258.125,16.1283226,0.0783426856
16.79999924,234.801416,76.74210647,25.96620671,60.74793685,0.9080372295,157.3209201,6.513920784,298.9597168,0,225,633.2462158,40.09397888,65308.49609,16.12052155,0.07390145418
17,242.2850045,76.86247187,25.93677969,60.81654347,0.9067397426,156.2896083,6.530524731,298.6181641,0,219.9601746,550.5780029,4.009397984,65356.24609,16.10718918,0.07825438025
17.20000076,238.1684038,76.83476793,25.9393501,60.75589012,0.9072818677,157.0152858,6.544291973,298.3535461,0,208.278656,471.3507385,0.4009397924,65402.64062,16.10972214,0.08966316183
17.39999962,236.0588303,76.83372928,25.94484716,60.71841133,0.9076060191,157.332391,6.555127144,298.164032,0,191.0898132,405.7994385,0.04009398073,65446.05469,16.1075058,0.0996292002
17.60000038,239.0827091,76.83079837,25.95492962,60.7411476,0.9072613564,156.8326977,6.546512604,298.0211487,0.5192092657,95.54490662,355.6525879,0.004009398166,65469.28906,16.0743618,0.1188021139
17.79999924,267.6387755,77.48440432,26.02582859,61.1275262,0.9054319328,156.1944729,6.530785084,297.9496765,0,77.52275085,313.9382019,0.0004009398108,65483.10156,16.04385948,0.112626304
18,266.1001311,77.26499517,26.02763569,61.21698614,0.9054403179,156.9777177,6.508759022,299.1591187,0,65.75275421,94.18146515,309.7298584,65494.74219,16.04573059,0.1393959811
18.20000076,256.6982636,77.65389858,25.96924368,61.17528914,0.9033719337,156.1879644,6.486708641,298.871521,0,62.79111862,510.0916748,30.97298431,65507.60156,16.02239227,0.146504156
18.39999962,266.8586787,77.2844105,26.02741971,61.25112773,0.9046951881,156.2610902,6.468712807,298.5322876,0,68.62944794,445.2569885,3.097298384,65519.57812,16.042696,0.1967851548
18.60000038,268.3995467,77.23661216,26.03694121,61.29911454,0.9048394179,157.0294952,6.458866119,298.2944031,0,81.65275574,363.0668335,0.3097298443,65534.22656,16.0493927,0.2242536688
18.79999924,268.5800239,77.2346202,26.03582499,61.26821716,0.9048917613,156.7434487,6.459797382,298.1741943,0,98.60108185,303.5048828,0.03097298369,65552.52344,16.04988861,0.2133337592
19,267.9188265,77.22563577,26.02424064,61.17621831,0.9047945352,155.6488552,6.466467381,298.0704346,0,115.1676559,274.8477478,0.003097298555,65574.16406,16.05628014,0.2446655976
19.20000076,265.7262928,77.14626386,26.01041782,61.09461833,0.9047696159,154.8826001,6.476730347,297.9925537,0,129.0817108,246.4854431,0.0003097298322,65598.97656,16.06222725,0.2726114384
19.39999962,262.3758758,77.05625374,25.99877674,61.03045755,0.9049471005,154.6643468,6.488549709,297.9415588,0,138.8973389,223.0397034,9.999999747e-05,65626.46094,16.06780052,0.2932678109
19.60000038,259.0482624,76.98737018,25.99109898,60.98301986,0.9052091249,154.7475279,6.499431133,298.8673706,0,143.9915161,66.91191101,230.5631561,65655.47656,16.07531548,0.3318296346
19.79999924,259.3903457,77.17822871,26.00365187,60.94699019,0.9052613259,155.0480432,6.50921154,298.6218262,0,144.7411194,384.5119934,23.05631638,65684.59375,16.07299614,0.3359764937
20,260.4114833,77.17631436,25.99301252,60.96653483,0.9052432929,154.7968491,6.517239571,298.4012451,0,141.5792694,325.3815308,2.305631638,65712.86719,16.07111931,0.3533426283
20.20000076,260.411941,77.15954439,25.99464007,60.96028897,0.9052505458,154.8036308,6.522861958,298.2521973,0,135.208313,274.4368286,0.2305631638,65739.88281,16.06799507,0.3709218265
20.39999962,261.6544215,77.18488485,25.9976142,60.97071919,0.9051523841,154.7485562,6.524818897,298.1409912,0,126.5908356,239.7144012,0.02305631526,65764.83594,16.06514359,0.4095327363
20.60000038,263.4286163,77.23124157,26.0010649,60.99332297,0.9050413134,154.7484754,6.523701668,298.0741882,0,117.1949081,211.9264832,0.002305631526,65787.52344,16.0588665,0.4253966837
20.79999924,265.0452169,77.28294476,26.00503996,61.02237288,0.9049914863,154.8830151,6.520402908,298.0472717,0,108.2441788,194.9995117,0.0002305631497,65808.14062,16.05072975,0.4188357324
21,266.2256216,77.32628006,26.00936287,61.05517642,0.9050065537,155.1458497,6.512647629,298.0077209,0,100.6101761,188.9987183,9.999999747e-05,65826.89062,16.05107117,0.4819813918
21.20000076,266.6183425,77.31722011,26.01326695,61.09470245,0.9050461529,155.4828183,6.505022526,298.0024109,0,96.0859375,177.3285217,9.999999747e-05,65844.78906,16.04519463,0.4725273283
21.39999962,266.7889727,77.2998991,26.01564025,61.12235701,0.9050610842,155.6996534,6.499237537,298.0231018,0,94.59706879,176.0870972,9.999999747e-05,65862.49219,16.03881264,0.4461939154
21.60000038,267.0708861,77.2978163,26.01712946,61.13543399,0.9050469745,155.7717829,6.494823456,298.0417786,0,95.41658783,183.3562317,9.999999747e-05,65880.34375,16.03642845,0.4539772333
21.79999924,267.3276695,77.29775498,26.01778716,61.13777815,0.9050137247,155.7291687,6.492435932,298.0587463,0,98.00317383,190.507431,9.999999747e-05,65898.6875,16.0345192,0.46282512
22,267.4751611,77.29879236,26.0172924,61.12926304,0.9049706985,155.5849205,6.491834641,298.0678406,0,101.5424728,197.782135,9.999999747e-05,65917.70312,16.03404999,0.4835795416
22.20000076,267.4166785,77.29461148,26.01595352,61.11487836,0.9049323416,155.4021794,6.4931674,298.0768127,0,105.3230286,202.9977264,9.999999747e-05,65937.50781,16.0328064,0.494925408
22.39999962,267.200427,77.29004655,26.01413612,61.09745582,0.9049081247,155.2251984,6.494379997,298.0581665,0,108.5697861,208.5664673,9.999999747e-05,65957.89062,16.03663445,0.5603299484
22.60000038,266.7212078,77.26705177,26.01209004,61.08433465,0.9048976736,155.0968098,6.496934414,298.0514832,0,111.3380203,204.9516602,9.999999747e-05,65978.96094,16.0353508,0.5715442089
22.79999924,266.2878338,77.2529368,26.01004945,61.0706078,0.904897428,154.9888957,6.499485016,298.039032,0,113.0797195,204.9633179,9.999999747e-05,66000.45312,16.03624153,0.6089990664
23,265.9231642,77.24125522,26.00863047,61.06168268,0.9049049606,154.9333715,6.50206089,298.0306702,0,113.805481,202.6461029,9.999999747e-05,66022.1875,16.0354805,0.632884117
23.20000076,265.7291813,77.23765162,26.0078024,61.05626117,0.9049136902,154.9097273,6.50316,298.0057373,0,113.5008392,201.3274384,9.999999747e-05,66043.82812,16.0381031,0.7024752297
23.39999962,265.5918622,77.22842685,26.00739711,61.05675993,0.9049181898,154.9173473,6.505422592,298.0172424,0,112.7614746,193.9380951,9.999999747e-05,66065.50781,16.03166389,0.6662709062
23.60000038,265.7750406,77.2439792,26.00763763,61.05594278,0.9049239683,154.9299592,6.507305622,298.0339355,0,111.1084747,198.3036194,9.999999747e-05,66086.88281,16.02797508,0.6671604041
23.79999924,266.180243,77.27175762,26.00892613,61.05968546,0.9049346968,154.9902767,6.508428574,298.0510864,0,108.707222,204.6218109,9.999999747e-05,66107.74219,16.0244236,0.6765913888
24,266.6958716,77.30327735,26.01077181,61.06729335,0.9049478365,155.0833464,6.50829792,298.0600891,0,105.8582306,211.6901855,9.999999747e-05,66127.95312,16.02217102,0.7059710919
24.20000076,267.1737387,77.3277671,26.01283829,61.07878058,0.9049625829,155.2040158,6.507471085,298.0726624,0,103.0631332,216.5778198,9.999999747e-05,66147.5625,16.01832962,0.7159618259
24.39999962,267.6217221,77.3491987,26.01489378,61.09102326,0.904976587,155.3292885,6.505746841,298.0797424,0,100.5969086,223.1022339,9.999999747e-05,66166.61719,16.01601219,0.7436304655
24.60000038,267.9542427,77.36030401,26.01679499,61.10405641,0.9049874481,155.4523204,6.503596783,298.0856323,0,98.82125854,228.1787109,9.999999747e-05,66185.29688,16.01358604,0.7670795575
24.79999924,268.1896024,77.36419393,26.01826064,61.11498838,0.9049910753,155.5450369,6.502031803,298.1047668,0,97.90408325,233.152771,9.999999747e-05,66203.83594,16.0091095,0.7590781652
25,268.4642944,77.37505504,26.01940628,61.12078478,0.9049876775,155.5899052,6.499913216,298.1028137,0,97.60953522,242.9214325,9.999999747e-05,66222.21875,16.00974083,0.8172539288
25.20000076,268.5317101,77.36788645,26.02013216,61.12645934,0.9049798402,155.6153998,6.498188019,298.098114,0,98.16616821,246.0279083,9.999999747e-05,66240.71094,16.00894737,0.8529091141
25.39999962,268.5040307,77.3575545,26.02002057,61.12683894,0.904965573,155.5848983,6.495820999,298.0639954,0,99.40979004,248.2740021,9.999999747e-05,66259.35938,16.01300621,0.9519204918
25.60000038,268.1834377,77.3239221,26.01903285,61.12627241,0.904946386,155.5247989,6.493401051,298.0164185,0,101.6035843,240.2245636,9.999999747e-05,66278.42969,16.01711464,1.046106395
25.79999924,267.651935,77.278835,26.01680523,61.12044159,0.9049198325,155.4017081,6.492637634,297.9877014,0,104.763588,226.4656982,9.999999747e-05,66298.26562,16.0173893,1.07774051
26,267.1294616,77.24606771,26.01396667,61.10682523,0.9048941013,155.2240963,6.492856026,297.9622192,0,108.2232208,217.5254211,9.999999747e-05,66318.875,16.01944351,1.131336373
26.20000076,266.5311926,77.21490305,26.01111547,61.0918024,0.9048777395,155.0581097,6.49303627,297.9261169,0,111.5976562,208.4935913,9.999999747e-05,66340.1875,16.02426529,1.224014858
26.39999962,265.7906215,77.17600352,26.00813218,61.07809571,0.9048692615,154.9156575,6.494539261,298.8263245,0,114.9032593,62.54807663,227.7293701,66362.20312,16.02424812,1.243673592
26.60000038,270.9024288,77.64273343,26.02140986,61.03089658,0.9046534033,154.798755,6.49561739,298.6266479,0,117.6032181,370.6108093,22.77293587,66383.65625,16.02065849,1.284574383
26.79999924,269.3153244,77.48446724,26.02092947,61.04879943,0.9048413118,154.693893,6.497510433,298.4275513,0,119.8776093,325.9632263,2.277293682,66405.94531,16.0240097,1.323352956
27,267.8564767,77.39146538,26.01520472,61.03900191,0.9048857292,154.7267988,6.499396324,298.2756958,0,121.3905945,282.2662048,0.2277293652,66428.88281,16.02649879,1.376820052
27.20000076,266.6201408,77.31956734,26.01109499,61.03256928,0.9049215852,154.7369719,6.501331329,298.1712952,0,122.1519165,247.4101715,0.02277293615,66452.27344,16.02728844,1.41308524
27.39999962,265.7054954,77.26543649,26.00801056,61.02804311,0.9049400242,154.7217769,6.50272274,298.0935669,0,122.1389923,222.870575,0.002277293708,66475.85938,16.02850723,1.463027095
27.60000038,265.1133991,77.22592645,26.00588932,61.026657,0.9049434336,154.70459,6.504337788,298.0521545,0,121.5715866,203.2555084,0.0002277293679,66499.52344,16.02616692,1.469111346
27.79999924,264.888211,77.20836096,26.00478215,61.02642295,0.9049394863,154.691836,6.506477356,298.0462036,0,120.355629,193.0610046,9.999999747e-05,66523.10938,16.02083969,1.437664021
28,265.0741272,77.21731969,26.00488851,61.02762432,0.904934035,154.6995916,6.508223534,298.0527954,0,118.2827835,193.2729645,9.999999747e-05,66546.30469,16.0167408,1.433261817
